"y","d","h","sap.mm.day"
2008,231,19,2.335689672
2008,231,20,1.343438568
2008,231,21,0.804293052
2008,231,22,0.506357496
2008,231,23,0.339051888
2008,231,24,0.22253346
2008,232,1,0.24885702
2008,232,2,0.186014724
2008,232,3,0.13467516
2008,232,4,0.085353228
2008,232,5,0.055725564
2008,232,6,0.032482824
2008,232,7,0.035828292
2008,232,8,0.531984648
2008,232,9,3.095930628
2008,232,10,5.14535082
2008,232,11,6.32321934
2008,232,12,7.224961692
2008,232,13,7.492469796
2008,232,14,7.3636731
2008,232,15,6.998627472
2008,232,16,5.989404852
2008,232,17,5.573709024
2008,232,18,4.604397456
2008,232,19,3.016118088
2008,232,20,1.758047952
2008,232,21,1.123882548
2008,232,22,0.7832985
2008,232,23,0.580039044
2008,232,24,0.444322032
2008,233,1,0.282071676
2008,233,2,0.205568196
2008,233,3,0.143997516
2008,233,4,0.100711728
2008,233,5,0.063103416
2008,233,6,0.03432558
2008,233,7,0.07345608
2008,233,8,0.326098236
2008,233,9,1.57280004
2008,233,10,4.029479616
2008,233,11,5.61028512
2008,233,12,6.445298844
2008,233,13,6.760761264
2008,233,14,6.679096248
2008,233,15,5.334085536
2008,233,16,4.381716468
2008,233,17,3.137740464
2008,233,18,1.823732304
2008,233,19,1.148803464
2008,233,20,0.74306646
2008,233,21,0.551015964
2008,233,22,0.418325496
2008,233,23,0.311161596
2008,233,24,0.242871972
2008,234,1,0.092894724
2008,234,2,0.053452932
2008,234,3,0.031263516
2008,234,4,0.016738176
2008,234,5,0.013214268
2008,234,6,0.011615472
2008,234,7,0.213001056
2008,234,8,1.752222192
2008,234,9,3.80499876
2008,234,10,5.186231676
2008,234,11,5.64345192
2008,234,12,6.16701054
2008,234,13,6.136751784
2008,234,14,6.0640935
2008,234,15,5.988507732
2008,234,16,5.536509168
2008,234,17,4.760736444
2008,234,18,3.646995084
2008,234,19,2.307378576
2008,234,20,1.362766368
2008,234,21,0.904509852
2008,234,22,0.641401968
2008,234,23,0.470812764
2008,234,24,0.34202916
2008,235,1,0.291278688
2008,235,2,0.190906932
2008,235,3,0.119985024
2008,235,4,0.071672184
2008,235,5,0.038919696
2008,235,6,0.010870824
2008,235,7,0.086083584
2008,235,8,1.275473256
2008,235,9,3.377869584
2008,235,10,4.687682724
2008,235,11,5.51930712
2008,235,12,6.230054736
2008,235,13,6.432404556
2008,235,14,6.470272968
2008,235,15,5.683354848
2008,235,16,4.983431604
2008,235,17,4.246338924
2008,235,18,3.049441236
2008,235,19,1.937751588
2008,235,20,1.312003716
2008,235,21,0.909980412
2008,235,22,0.65508402
2008,235,23,0.48498474
2008,235,24,0.377037768
2008,236,1,0.303776424
2008,236,2,0.212792544
2008,236,3,0.148967832
2008,236,4,0.0969381
2008,236,5,0.058744512
2008,236,6,0.0223935
2008,236,7,0.050700864
2008,236,8,0.644008776
2008,236,9,2.236348596
2008,236,10,3.482487024
2008,236,11,4.927687656
2008,236,12,5.79176484
2008,236,13,5.968201656
2008,236,14,4.785079704
2008,236,15,2.665944072
2008,236,16,2.49522642
2008,236,17,2.802120948
2008,236,18,3.299575836
2008,236,19,2.221668948
2008,236,20,1.245971508
2008,236,21,0.824255796
2008,236,22,0.603145524
2008,236,23,0.445650696
2008,236,24,0.335994972
2008,237,1,0.243552156
2008,237,2,0.186659604
2008,237,3,0.127922124
2008,237,4,0.087507636
2008,237,5,0.063073896
2008,237,6,0.030726636
2008,237,7,0.0075580776
2008,237,8,0.399571944
2008,237,9,2.9660856
2008,237,10,4.630100184
2008,237,11,5.288203164
2008,237,12,5.1592221
2008,237,13,4.173004452
2008,237,14,5.215983132
2008,237,15,5.527399296
2008,237,16,4.39635588
2008,237,17,3.54155784
2008,237,18,3.034212888
2008,237,19,1.947020856
2008,237,20,1.22225226
2008,237,21,0.85625082
2008,237,22,0.608517372
2008,237,23,0.435375732
2008,237,24,0.309274236
2008,238,1,0.278160888
2008,238,2,0.202723188
2008,238,3,0.14655222
2008,238,4,0.091687776
2008,238,5,0.05678472
2008,238,6,0.029916192
2008,238,7,0.015046032
2008,238,8,0.425109972
2008,238,9,2.337686808
2008,238,10,4.156760844
2008,238,11,5.260532028
2008,238,12,5.842482156
2008,238,13,6.047299428
2008,238,14,5.973002508
2008,238,15,5.737064496
2008,238,16,5.35530054
2008,238,17,4.23882456
2008,238,18,2.875717596
2008,238,19,1.987405104
2008,238,20,1.373267616
2008,238,21,1.027615548
2008,238,22,0.776449548
2008,238,23,0.612059328
2008,238,24,0.489571632
2008,239,1,0.233005716
2008,239,2,0.177715896
2008,239,3,0.125630112
2008,239,4,0.086095104
2008,239,5,0.056133492
2008,239,6,0.028456116
2008,239,7,0.009796644
2008,239,8,0.026349888
2008,239,9,0.246437352
2008,239,10,1.786441764
2008,239,11,3.210280824
2008,239,12,3.045028356
2008,239,13,3.112810908
2008,239,14,2.923117056
2008,239,15,3.380290656
2008,239,16,3.181986408
2008,239,17,2.799779112
2008,239,18,1.7718228
2008,239,19,1.077693888
2008,239,20,0.721465968
2008,239,21,0.430000572
2008,239,22,0.281979852
2008,239,23,0.183748404
2008,239,24,0.129801792
2008,240,1,0.121166616
2008,240,2,0.100062408
2008,240,3,0.070287348
2008,240,4,0.055447644
2008,240,5,0.041440584
2008,240,6,0.016974
2008,240,7,0.029957028
2008,240,8,0.168499584
2008,240,9,1.29519324
2008,240,10,2.04194562
2008,240,11,2.94518514
2008,240,12,3.42137676
2008,240,13,2.013831528
2008,240,14,1.284129108
2008,240,15,0.76079448
2008,240,16,0.72800802
2008,240,17,0.478704312
2008,240,18,0.34505826
2008,240,19,0.253796724
2008,240,20,0.22020822
2008,240,21,0.193799628
2008,240,22,0.164001276
2008,240,23,0.118689432
2008,240,24,0.133256796
2008,241,1,0.0309885
2008,241,2,0.024214812
2008,241,3,0.039393852
2008,241,4,0.021903324
2008,241,5,0.018046272
2008,241,6,0.023216016
2008,241,7,0.111957672
2008,241,8,0.112969548
2008,241,9,0.072276648
2008,241,10,0.772971552
2008,241,11,3.206078688
2008,241,12,5.226159636
2008,241,13,6.11358762
2008,241,14,3.8267289
2008,241,15,1.557844368
2008,241,16,1.097832168
2008,241,17,1.13900886
2008,241,18,1.475709156
2008,241,19,1.174284504
2008,241,20,0.673667844
2008,241,21,0.389631972
2008,241,22,0.283671696
2008,241,23,0.222248064
2008,241,24,0.177267696
2008,242,1,0.040314912
2008,242,2,0.035022432
2008,242,3,0.1614546
2008,242,4,0.194857212
2008,242,5,0.216282564
2008,242,6,0.193631616
2008,242,7,0.15041094
2008,242,8,0.12469692
2008,242,9,0.148111644
2008,242,10,1.092212544
2008,242,11,4.265987412
2008,242,12,6.686507664
2008,242,13,6.441386688
2008,242,14,6.62887428
2008,242,15,5.42405988
2008,242,16,4.479451536
2008,242,17,4.938341796
2008,242,18,2.948291124
2008,242,19,1.80704592
2008,242,20,0.943263744
2008,242,21,0.647401284
2008,242,22,0.410732568
2008,242,23,0.26345208
2008,242,24,0.1655376
2008,243,1,0.286609812
2008,243,2,0.231398304
2008,243,3,0.206951688
2008,243,4,0.171012288
2008,243,5,0.099322248
2008,243,6,0.051664248
2008,243,7,0.03184668
2008,243,8,0.011575992
2008,243,9,0.23813994
2008,243,10,3.27229368
2008,243,11,5.230627728
2008,243,12,6.80892798
2008,243,13,7.222382244
2008,243,14,7.405478352
2008,243,15,7.408704144
2008,243,16,6.784755336
2008,243,17,4.632058284
2008,243,18,1.87979814
2008,243,19,0.992946864
2008,243,20,0.801737496
2008,243,21,0.61041162
2008,243,22,0.439965984
2008,243,23,0.352085088
2008,243,24,0.296171616
2008,244,1,0.214424856
2008,244,2,0.172584396
2008,244,3,0.141175872
2008,244,4,0.102644988
2008,244,5,0.076707096
2008,244,6,0.059043252
2008,244,7,0.022653924
2008,244,8,0.081557496
2008,244,9,1.761028908
2008,244,10,4.757077224
2008,244,11,6.390349644
2008,244,12,7.155335328
2008,244,13,7.39079466
2008,244,14,7.543501248
2008,244,15,7.28653428
2008,244,16,6.506196876
2008,244,17,5.510253984
2008,244,18,4.091643924
2008,244,19,2.362178688
2008,244,20,1.271316048
2008,244,21,0.792124404
2008,244,22,0.521243748
2008,244,23,0.35484198
2008,244,24,0.262234668
2008,245,1,0.177091752
2008,245,2,0.15652908
2008,245,3,0.114395364
2008,245,4,0.083392764
2008,245,5,0.073446936
2008,245,6,0.063881868
2008,245,7,0.02893536
2008,245,8,0.1131159
2008,245,9,2.334937668
2008,245,10,5.576543448
2008,245,11,6.761343552
2008,245,12,7.568290968
2008,245,13,7.753967436
2008,245,14,7.482688272
2008,245,15,7.112505768
2008,245,16,6.575677716
2008,245,17,5.765723088
2008,245,18,4.378624776
2008,245,19,2.516786868
2008,245,20,1.35164064
2008,245,21,0.855357876
2008,245,22,0.613530132
2008,245,23,0.473285844
2008,245,24,0.38573676
2008,246,1,0.220120008
2008,246,2,0.164154036
2008,246,3,0.123206544
2008,246,4,0.091068432
2008,246,5,0.071360676
2008,246,6,0.053230836
2008,246,7,0.017116524
2008,246,8,0.303384504
2008,246,9,3.179727456
2008,246,10,5.353977348
2008,246,11,6.348734424
2008,246,12,7.277042796
2008,246,13,7.76596182
2008,246,14,7.543944252
2008,246,15,7.11407196
2008,246,16,6.574359264
2008,246,17,5.8121787
2008,246,18,4.322465448
2008,246,19,2.350963332
2008,246,20,1.388887368
2008,246,21,0.95578596
2008,246,22,0.731016624
2008,246,23,0.57220902
2008,246,24,0.452099208
2008,247,1,0.310920348
2008,247,2,0.286860624
2008,247,3,0.205737432
2008,247,4,0.172783428
2008,247,5,0.147384624
2008,247,6,0.134610384
2008,247,7,0.094698528
2008,247,8,0.251016888
2008,247,9,2.526393084
2008,247,10,4.686202008
2008,247,11,5.657888076
2008,247,12,6.466529688
2008,247,13,7.00821204
2008,247,14,6.881949816
2008,247,15,6.590931888
2008,247,16,6.056543736
2008,247,17,5.27664078
2008,247,18,3.881888676
2008,247,19,2.31359274
2008,247,20,1.374745596
2008,247,21,0.875385072
2008,247,22,0.5997585
2008,247,23,0.433420932
2008,247,24,0.319361532
2008,248,1,0.238809276
2008,248,2,0.175123584
2008,248,3,0.129752904
2008,248,4,0.10516848
2008,248,5,0.075972492
2008,248,6,0.047585112
2008,248,7,0.020515416
2008,248,8,0.35933538
2008,248,9,2.698805268
2008,248,10,4.7067705
2008,248,11,5.720317632
2008,248,12,6.58252836
2008,248,13,6.879538344
2008,248,14,6.789075852
2008,248,15,6.452821488
2008,248,16,5.909233416
2008,248,17,5.200947048
2008,248,18,3.9530505
2008,248,19,2.3805075
2008,248,20,1.33235964
2008,248,21,0.815432808
2008,248,22,0.540804096
2008,248,23,0.346337916
2008,248,24,0.221326956
2008,249,1,0.188860296
2008,249,2,0.120078264
2008,249,3,0.072432804
2008,249,4,0.04749258
2008,249,5,0.043842828
2008,249,6,0.024760236
2008,249,7,0.03416748
2008,249,8,0.425434368
2008,249,9,1.992200448
2008,249,10,3.485873772
2008,249,11,4.534910664
2008,249,12,2.72443332
2008,249,13,1.373535012
2008,249,14,1.039723104
2008,249,15,1.222030236
2008,249,16,1.136742516
2008,249,17,0.918830232
2008,249,18,1.003364736
2008,249,19,0.99253578
2008,249,20,0.765794556
2008,249,21,0.595215504
2008,249,22,0.50247414
2008,249,23,0.4517169
2008,249,24,0.47090106
2008,250,1,0.181477344
2008,250,2,0.247731828
2008,250,3,0.3352788
2008,250,4,0.310121496
2008,250,5,0.32526228
2008,250,6,0.475512636
2008,250,7,0.450166572
2008,250,8,0.90853974
2008,250,9,1.345214424
2008,250,10,1.552227732
2008,250,11,1.404583596
2008,250,12,0.678267168
2008,250,13,0.788995032
2008,250,14,2.383833756
2008,250,15,4.30598202
2008,250,16,4.941353784
2008,250,17,5.52570684
2008,250,18,4.012509504
2008,250,19,2.206482336
2008,250,20,1.166784516
2008,250,21,0.658102608
2008,250,22,0.33694608
2008,250,23,0.16840218
2008,250,24,0.06821478
2008,251,1,0.264159588
2008,251,2,0.199999068
2008,251,3,0.15256116
2008,251,4,0.116764704
2008,251,5,0.084040512
2008,251,6,0.051377004
2008,251,7,0.023071752
2008,251,8,0.074229864
2008,251,9,2.40057702
2008,251,10,5.577664032
2008,251,11,7.05710016
2008,251,12,8.191398444
2008,251,13,8.281573572
2008,251,14,8.320434696
2008,251,15,8.059235172
2008,251,16,7.3875144
2008,251,17,6.253772568
2008,251,18,4.141236432
2008,251,19,2.452834716
2008,251,20,1.354634604
2008,251,21,0.772238688
2008,251,22,0.507561816
2008,251,23,0.38859264
2008,251,24,0.289219416
2008,252,1,0.113675508
2008,252,2,0.072948972
2008,252,3,0.039863136
2008,252,4,0.036003744
2008,252,5,0.03320586
2008,252,6,0.026711676
2008,252,7,0.014358408
2008,252,8,0.259379604
2008,252,9,2.910333924
2008,252,10,5.900279976
2008,252,11,7.255118916
2008,252,12,7.811841012
2008,252,13,7.831631604
2008,252,14,7.617589596
2008,252,15,7.209510192
2008,252,16,6.655526256
2008,252,17,5.424061056
2008,252,18,3.407870736
2008,252,19,1.9905324
2008,252,20,1.028318796
2008,252,21,0.592260732
2008,252,22,0.346828944
2008,252,23,0.224663484
2008,252,24,0.157918608
2008,253,1,0.177852612
2008,253,2,0.133946796
2008,253,3,0.100111752
2008,253,4,0.0746475
2008,253,5,0.05112972
2008,253,6,0.035450724
2008,253,7,0.026223396
2008,253,8,0.021343176
2008,253,9,1.284923508
2008,253,10,4.78180338
2008,253,11,6.546343668
2008,253,12,6.861249084
2008,253,13,7.360760364
2008,253,14,7.707494988
2008,253,15,7.469803428
2008,253,16,5.880295236
2008,253,17,3.457589172
2008,253,18,1.771499484
2008,253,19,0.876871344
2008,253,20,0.573667872
2008,253,21,0.401131812
2008,253,22,0.317830836
2008,253,23,0.264798768
2008,253,24,0.202346916
2008,254,1,0.120228612
2008,254,2,0.088022172
2008,254,3,0.066625848
2008,254,4,0.05218932
2008,254,5,0.043451184
2008,254,6,0.037439652
2008,254,7,0.020859684
2008,254,8,0.014031468
2008,254,9,0.048525216
2008,254,10,0.081871656
2008,254,11,0.1755933
2008,254,12,0.232442304
2008,254,13,0.503301552
2008,254,14,1.82660394
2008,254,15,2.706301788
2008,254,16,2.686751568
2008,254,17,1.323608016
2008,254,18,0.907401876
2008,254,19,0.491555568
2008,254,20,0.299539788
2008,254,21,0.210245568
2008,254,22,0.14740224
2008,254,23,0.099330504
2008,254,24,0.07144752
2008,255,1,0.036754944
2008,255,2,0.03144564
2008,255,3,0.027790476
2008,255,4,0.028068636
2008,255,5,0.017186976
2008,255,6,0.011458176
2008,255,7,0.009295128
2008,255,8,0.099607872
2008,255,9,1.589596896
2008,255,10,3.353691324
2008,255,11,5.437707432
2008,255,12,6.482845128
2008,255,13,7.259740476
2008,255,14,7.455586308
2008,255,15,7.07828916
2008,255,16,6.605556552
2008,255,17,5.599012092
2008,255,18,3.779464248
2008,255,19,1.943357304
2008,255,20,1.009160388
2008,255,21,0.605126976
2008,255,22,0.40519146
2008,255,23,0.301467228
2008,255,24,0.231848652
2008,256,1,0.159047028
2008,256,2,0.124648404
2008,256,3,0.077704032
2008,256,4,0.06903354
2008,256,5,0.048192852
2008,256,6,0.038708772
2008,256,7,0.018859008
2008,256,8,0.27098478
2008,256,9,2.334822936
2008,256,10,4.197174108
2008,256,11,6.034080384
2008,256,12,7.3909941
2008,256,13,7.714850244
2008,256,14,7.390542684
2008,256,15,7.106849148
2008,256,16,6.623724732
2008,256,17,5.44924692
2008,256,18,3.434910828
2008,256,19,1.895284632
2008,256,20,1.060060608
2008,256,21,0.667243716
2008,256,22,0.445053864
2008,256,23,0.315194328
2008,256,24,0.234050688
2008,257,1,0.145986972
2008,257,2,0.1109709
2008,257,3,0.07525332
2008,257,4,0.054178548
2008,257,5,0.03163158
2008,257,6,0.017035692
2008,257,7,0.006390264
2008,257,8,0.094604628
2008,257,9,2.139729768
2008,257,10,4.861463664
2008,257,11,6.497616984
2008,257,12,7.084309692
2008,257,13,7.104189168
2008,257,14,7.036658496
2008,257,15,6.65145144
2008,257,16,5.970039588
2008,257,17,5.310786984
2008,257,18,3.926938848
2008,257,19,2.08850526
2008,257,20,1.121856024
2008,257,21,0.656053596
2008,257,22,0.413926056
2008,257,23,0.288978384
2008,257,24,0.193464648
2008,258,1,0.139652424
2008,258,2,0.111989184
2008,258,3,0.081096888
2008,258,4,0.05529264
2008,258,5,0.036409944
2008,258,6,0.013721532
2008,258,7,0.005555676
2008,258,8,0.240595212
2008,258,9,2.657938884
2008,258,10,4.988306808
2008,258,11,6.191692044
2008,258,12,6.673748604
2008,258,13,6.840317004
2008,258,14,6.670141332
2008,258,15,6.424074492
2008,258,16,5.975443848
2008,258,17,5.03643594
2008,258,18,3.795647988
2008,258,19,2.243821452
2008,258,20,1.348135404
2008,258,21,0.862981716
2008,258,22,0.607278168
2008,258,23,0.432373512
2008,258,24,0.321068436
2008,259,1,0.147127056
2008,259,2,0.0955917
2008,259,3,0.062407128
2008,259,4,0.036046512
2008,259,5,0.02460168
2008,259,6,0.02573394
2008,259,7,0.044847492
2008,259,8,0.858043404
2008,259,9,3.000383736
2008,259,10,4.730901372
2008,259,11,5.693434524
2008,259,12,6.125275224
2008,259,13,6.330650964
2008,259,14,6.280709196
2008,259,15,5.359764324
2008,259,16,4.429912716
2008,259,17,3.166220772
2008,259,18,2.120383668
2008,259,19,1.5143415
2008,259,20,0.993961152
2008,259,21,0.545300424
2008,259,22,0.408036864
2008,259,23,0.344380452
2008,259,24,0.264594708
2008,260,1,0.261064164
2008,260,2,0.165865932
2008,260,3,0.105012456
2008,260,4,0.070520856
2008,260,5,0.048088272
2008,260,6,0.047578164
2008,260,7,0.105742068
2008,260,8,0.489129252
2008,260,9,1.422886008
2008,260,10,2.364898584
2008,260,11,1.904690892
2008,260,12,2.05705218
2008,260,13,1.048098648
2008,260,14,0.531195288
2008,260,15,0.653665572
2008,260,16,0.968489844
2008,260,17,0.863809896
2008,260,18,0.57062544
2008,260,19,0.347180124
2008,260,20,0.216435132
2008,260,21,0.146036856
2008,260,22,0.090165432
2008,260,23,0.069074172
2008,260,24,0.037397016
2008,261,1,0.03410106
2008,261,2,0.023304264
2008,261,3,0.02995686
2008,261,4,0.021483828
2008,261,5,0.021183744
2008,261,6,0.053511696
2008,261,7,0.09698772
2008,261,8,0.382623084
2008,261,9,1.336558788
2008,261,10,2.25248646
2008,261,11,4.289598084
2008,261,12,6.188994372
2008,261,13,6.882042624
2008,261,14,6.550453548
2008,261,15,5.401485768
2008,261,16,5.045520756
2008,261,17,4.76954058
2008,261,18,3.501448284
2008,261,19,2.107770132
2008,261,20,1.207989936
2008,261,21,0.783556092
2008,261,22,0.561598188
2008,261,23,0.414224172
2008,261,24,0.324370512
2008,262,1,0.157833768
2008,262,2,0.104721384
2008,262,3,0.077888412
2008,262,4,0.056035872
2008,262,5,0.045637476
2008,262,6,0.047981256
2008,262,7,0.020546892
2008,262,8,0.18369198
2008,262,9,2.07706506
2008,262,10,4.502043876
2008,262,11,5.975954724
2008,262,12,6.9306051
2008,262,13,7.48595808
2008,262,14,7.44552324
2008,262,15,7.062834696
2008,262,16,6.45027816
2008,262,17,5.366052132
2008,262,18,4.084159116
2008,262,19,2.528844312
2008,262,20,1.621490376
2008,262,21,1.161132816
2008,262,22,0.850984464
2008,262,23,0.63968388
2008,262,24,0.4904916
2008,263,1,0.175852896
2008,263,2,0.122399508
2008,263,3,0.083863968
2008,263,4,0.05178606
2008,263,5,0.036718896
2008,263,6,0.017680764
2008,263,7,0.016960308
2008,263,8,0.642195996
2008,263,9,2.559874236
2008,263,10,3.771871596
2008,263,11,4.671878088
2008,263,12,5.463313824
2008,263,13,5.6330166
2008,263,14,5.641914324
2008,263,15,5.39561778
2008,263,16,4.699693728
2008,263,17,3.416687436
2008,263,18,2.539383072
2008,263,19,1.605641652
2008,263,20,0.998540736
2008,263,21,0.676081068
